property_id,area_name,latitude,longitude,plot_size_sqft,bhk,property_age_years,floor_number,furnishing_status,rera_registered,listed_price,actual_fair_value,zone_type,has_parking,has_garden,dist_railway_station_km,dist_airport_km,dist_city_center_km,dist_db_mall_km,dist_aiims_km,dist_manit_km,dist_upper_lake_km,dist_lower_lake_km,zone_price_index,furnishing_semi,furnishing_fully
852,Jahangirabad,23.253453,77.396748,2719,3,3,3,semi-furnished,0,14136815.92,13605622.22,budget,True,False,2.23,7.15,1.77,4.17,2.46,4.5,0.96,3.86,3.86,1,0
853,Katara Hills,23.185784,77.44321,3445,2,9,7,semi-furnished,0,24905238.87,24362037.24,residential,False,False,9.73,15.63,8.79,6.27,6.47,4.55,8.06,9.44,3.86,1,0
854,Raisen Road,23.181795,77.437106,1768,1,18,3,fully-furnished,0,18972541.67,18560662.79,premium_residential,True,True,9.96,15.53,9.01,6.67,6.5,4.51,8.18,9.2,3.86,0,1
855,Danish Kunj,23.222094,77.452557,2377,3,7,7,fully-furnished,1,22586011.32,23602027.78,commercial,True,True,6.65,13.83,5.85,2.81,4.92,4.15,5.73,8.91,3.86,0,1
856,Ayodhya Bypass,23.271201,77.464913,2498,4,12,2,semi-furnished,0,10465097.15,10428201.17,developing,True,True,5.49,13.17,5.5,4.41,7.36,8.16,6.59,10.95,0.0,1,0
857,Anand Nagar,23.26555,77.449546,828,2,16,3,unfurnished,0,2658072.2,2559982.46,budget,True,False,3.93,11.73,3.83,2.97,5.73,6.7,4.9,9.25,3.86,0,0
858,Ayodhya Bypass,23.267017,77.473676,3407,3,14,8,semi-furnished,1,15280890.46,15392946.45,developing,True,False,6.38,14.13,6.3,4.78,7.88,8.46,7.29,11.62,0.0,1,0
859,Piplani,23.203452,77.500946,1563,4,1,0,unfurnished,1,7050158.5,7385686.69,budget,True,True,11.66,19.15,10.99,7.93,10.25,9.14,11.06,14.16,3.86,0,0
860,Jahangirabad,23.251827,77.3922,2637,3,14,3,unfurnished,1,13412783.33,9759175.19,budget,True,False,2.69,6.86,2.27,4.57,2.52,4.52,1.34,3.38,3.86,0,0
861,Misrod,23.159468,77.519046,2376,2,11,8,fully-furnished,0,10062505.53,10239443.08,residential,False,False,16.35,23.38,15.57,12.51,14.15,12.55,15.35,17.63,3.86,0,1
862,Shamla Hills,23.234613,77.406196,3341,3,16,3,fully-furnished,1,37818277.43,39690540.02,premium_residential,False,True,3.79,9.16,2.88,3.12,0.18,2.21,1.64,4.09,3.86,0,1
863,Misrod,23.174388,77.518339,3172,3,16,4,semi-furnished,0,11782998.99,11862052.91,residential,True,False,15.12,22.36,14.38,11.3,13.21,11.75,14.27,16.86,3.86,1,0
864,Anand Nagar,23.274314,77.444853,928,2,1,4,semi-furnished,1,4501810.41,4641804.75,budget,False,False,3.49,11.09,3.67,3.7,6.06,7.29,4.92,9.25,3.86,1,0
865,Shahpura,23.207189,77.434146,1524,2,14,0,semi-furnished,0,9000557.93,8981610.16,residential,True,True,7.18,13.31,6.24,3.86,4.06,2.39,5.55,7.51,4.74,1,0
866,Nehru Nagar,23.234687,77.458131,2276,3,12,3,semi-furnished,0,13895717.82,14538240.69,residential,False,False,6.08,13.67,5.43,2.44,5.34,5.12,5.68,9.4,3.86,1,0
867,Nehru Nagar,23.246084,77.457601,3062,3,5,6,semi-furnished,1,18022042.12,18620489.94,residential,True,False,5.35,13.13,4.85,2.3,5.48,5.71,5.4,9.46,3.86,1,0
868,Indrapuri,23.257629,77.463939,1178,3,15,9,unfurnished,0,5388749.91,4028822.11,residential,True,False,5.52,13.36,5.26,3.38,6.53,7.02,6.1,10.36,2.46,0,0
869,Govindpura,23.261271,77.476366,2430,3,19,2,unfurnished,0,11116289.09,11519904.23,residential,True,False,6.71,14.51,6.53,4.69,7.85,8.26,7.42,11.69,3.86,0,0
870,Kolar Road,23.175455,77.422836,2726,4,17,6,semi-furnished,1,14244657.62,14477636.31,budget,True,False,10.37,15.18,9.41,7.48,6.6,4.57,8.39,8.6,1.23,1,0
871,DB City Road,23.235806,77.44139,1658,3,17,14,semi-furnished,0,12810977.13,12703082.09,commercial,True,False,4.75,12.08,3.97,0.91,3.64,3.7,4.02,7.69,3.86,1,0
872,Indrapuri,23.239636,77.466536,1472,1,11,8,semi-furnished,0,9284501.1,9283035.64,residential,True,False,6.49,14.24,5.96,3.18,6.24,6.13,6.39,10.29,2.46,1,0
873,Indrapuri,23.24946,77.465171,1072,1,9,0,unfurnished,0,5714490.23,5757478.68,residential,True,False,5.9,13.74,5.5,3.14,6.32,6.56,6.16,10.28,2.46,0,0
874,Anand Nagar,23.273276,77.44978,1006,2,20,0,semi-furnished,0,2740119.83,2719874.78,budget,False,True,3.97,11.6,4.08,3.76,6.32,7.43,5.29,9.64,3.86,1,0
875,Bittan Market,23.266053,77.433323,1629,2,18,17,fully-furnished,0,13339051.01,13473252.89,commercial,True,False,2.27,10.1,2.23,2.67,4.61,5.98,3.44,7.78,3.86,0,1
876,Anand Nagar,23.265906,77.4388,2480,3,17,2,semi-furnished,1,9109234.54,8757646.07,budget,True,True,2.83,10.65,2.76,2.67,4.95,6.18,3.91,8.27,3.86,1,0
877,Misrod,23.173742,77.515934,2379,2,8,4,unfurnished,0,9133454.06,9494294.02,residential,False,False,14.99,22.19,14.24,11.17,13.03,11.55,14.11,16.66,3.86,0,0
878,Bairagarh,23.271464,77.33217,2351,4,17,4,semi-furnished,0,8319237.86,7964382.15,budget,True,True,8.1,1.85,8.33,11.08,8.67,10.3,7.84,5.52,0.7,1,0
879,Hoshangabad Road,23.224124,77.4736,1019,3,5,2,semi-furnished,0,11074117.47,8291781.02,commercial,True,False,8.05,15.6,7.39,4.36,6.99,6.31,7.56,11.02,5.96,1,0
880,Shamla Hills,23.234623,77.414883,1474,4,13,23,fully-furnished,0,19234878.83,20155557.06,premium_residential,True,True,3.77,9.86,2.81,2.27,0.93,2.12,1.92,4.98,3.86,0,1
881,Danish Kunj,23.220118,77.456993,1203,2,15,25,fully-furnished,1,14958341.57,11228788.02,commercial,False,False,7.11,14.33,6.33,3.27,5.41,4.57,6.23,9.39,3.86,0,1
882,Indrapuri,23.255341,77.466201,1203,5,9,4,unfurnished,0,7253748.69,6985224.12,residential,False,False,5.8,13.65,5.51,3.46,6.64,7.03,6.3,10.52,2.46,0,0
883,Arera Colony,23.234895,77.427806,1055,3,16,18,semi-furnished,0,17027940.86,16254468.59,premium_residential,True,True,4.09,10.93,3.18,1.12,2.24,2.64,2.83,6.3,10.0,1,0
884,Bittan Market,23.250854,77.431636,1952,2,17,5,fully-furnished,0,9885929.19,10254769.91,commercial,True,False,2.85,10.46,2.19,1.06,3.29,4.36,2.73,6.98,3.86,0,1
885,Piplani,23.210635,77.486691,1350,2,20,1,unfurnished,0,4106983.24,4082296.17,budget,True,False,10.03,17.49,9.34,6.28,8.62,7.6,9.4,12.57,3.86,0,0
886,Bittan Market,23.257585,77.432411,2126,4,9,10,unfurnished,0,14283308.99,14579398.33,commercial,True,True,2.48,10.27,2.04,1.76,3.84,5.07,2.95,7.3,3.86,0,0
887,Indrapuri,23.245259,77.474777,1621,3,13,0,fully-furnished,0,8308775.72,8477110.01,residential,True,True,6.99,14.81,6.57,4.03,7.17,7.16,7.16,11.19,2.46,0,1
888,Ayodhya Bypass,23.277585,77.473352,928,2,2,0,unfurnished,1,3676681.57,2727655.07,developing,False,False,6.43,13.95,6.52,5.52,8.48,9.26,7.66,12.02,0.0,0,0
889,Shahpura,23.199141,77.425518,3459,3,2,5,fully-furnished,1,25580267.59,25853679.62,residential,False,True,7.82,13.31,6.86,4.86,4.25,2.25,5.95,7.12,4.74,0,1
890,Govindpura,23.26185,77.482265,2041,3,1,10,fully-furnished,1,15135693.65,15821573.43,residential,True,False,7.3,15.09,7.13,5.26,8.43,8.78,8.03,12.29,3.86,0,1
891,Danish Kunj,23.217251,77.448016,3357,3,19,16,fully-furnished,0,26688108.0,27683991.95,commercial,False,False,6.81,13.74,5.95,3.02,4.64,3.63,5.66,8.54,3.86,0,1
892,Kolar Road,23.170582,77.418868,2386,1,20,8,unfurnished,0,7949036.98,7823583.22,budget,False,False,10.87,15.4,9.91,8.09,7.04,5.03,8.84,8.75,1.23,0,0
893,Nehru Nagar,23.238947,77.459134,1181,2,4,9,unfurnished,1,8900063.3,9048424.59,residential,True,False,5.89,13.57,5.3,2.43,5.48,5.42,5.66,9.52,3.86,0,0
894,Bairagarh,23.270203,77.351198,2254,3,10,3,semi-furnished,0,9973538.84,9965409.75,budget,True,True,6.15,2.38,6.39,9.18,6.96,8.72,5.97,4.41,0.7,1,0
895,Bawadia Kalan,23.213752,77.448328,2204,3,5,7,fully-furnished,1,33859595.69,25618959.95,premium_residential,True,False,7.15,13.98,6.28,3.39,4.83,3.66,5.94,8.66,3.86,0,1
896,Hoshangabad Road,23.209395,77.47583,1829,3,19,19,fully-furnished,1,17233964.79,16617725.32,commercial,True,False,9.3,16.6,8.55,5.48,7.61,6.51,8.5,11.51,5.96,0,1
897,Hoshangabad Road,23.214375,77.461982,1379,3,9,2,semi-furnished,0,11333196.45,11522068.05,commercial,True,True,7.93,15.1,7.14,4.08,6.09,5.06,7.0,10.01,5.96,1,0
898,Kolar Road,23.167023,77.409153,3238,3,7,7,fully-furnished,0,24063211.73,17252400.83,budget,False,False,11.24,15.23,10.29,8.73,7.31,5.39,9.13,8.51,1.23,0,1
899,Anand Nagar,23.264088,77.440587,3154,3,3,0,semi-furnished,0,12765245.84,13197528.45,budget,True,False,3.04,10.87,2.9,2.5,4.94,6.09,3.99,8.35,3.86,1,0
900,Bawadia Kalan,23.205241,77.45199,2459,3,5,16,semi-furnished,1,30234037.51,29129836.1,premium_residential,False,True,8.15,14.85,7.27,4.4,5.62,4.19,6.86,9.29,3.86,1,0
901,Misrod,23.16363,77.506988,2065,4,2,2,unfurnished,0,15463857.0,11440471.35,residential,True,True,15.19,22.12,14.39,11.35,12.88,11.25,14.11,16.32,3.86,0,0
902,DB City Road,23.230529,77.445607,1998,2,3,23,semi-furnished,1,25195344.99,26010627.53,commercial,True,False,5.48,12.74,4.69,1.63,4.06,3.76,4.65,8.12,3.86,1,0
903,Raisen Road,23.180154,77.434278,2066,2,12,8,fully-furnished,0,15123785.06,15518734.03,premium_residential,False,False,10.06,15.48,9.11,6.85,6.53,4.51,8.23,9.09,3.86,0,1
904,Bawadia Kalan,23.205424,77.460418,2414,3,18,11,fully-furnished,0,18671064.26,18873482.0,premium_residential,True,False,8.61,15.53,7.77,4.78,6.35,5.02,7.48,10.1,3.86,0,1
905,MP Nagar,23.228154,77.431986,1991,2,7,14,semi-furnished,1,25186756.34,24138980.2,commercial,False,False,4.94,11.7,4.04,1.58,2.71,2.42,3.63,6.74,7.37,1,0
906,Ayodhya Bypass,23.274985,77.459507,920,3,4,1,unfurnished,1,3050886.84,3090338.78,developing,False,False,4.98,12.57,5.08,4.4,7.18,8.14,6.26,10.62,0.0,0,0
907,Raisen Road,23.193517,77.445342,1305,4,12,19,fully-furnished,0,16983673.9,16468030.56,premium_residential,True,False,9.01,15.18,8.08,5.46,5.94,4.15,7.44,9.19,3.86,0,1
908,MP Nagar,23.229914,77.434898,863,3,5,21,fully-furnished,0,8491671.03,8297761.91,commercial,True,True,4.91,11.84,4.03,1.34,2.98,2.78,3.74,7.03,7.37,0,1
909,Danish Kunj,23.212423,77.45898,1192,3,17,11,semi-furnished,0,8910470.69,8740840.63,commercial,True,False,7.9,14.96,7.08,4.06,5.88,4.76,6.88,9.75,3.86,1,0
910,Bairagarh,23.270695,77.34968,3348,4,11,5,unfurnished,0,17377698.31,17905960.05,budget,False,True,6.31,2.25,6.55,9.35,7.12,8.87,6.13,4.52,0.7,0,0
911,Indrapuri,23.244972,77.457558,1388,2,20,2,fully-furnished,0,5057727.55,4857176.68,residential,True,False,5.4,13.17,4.89,2.27,5.44,5.64,5.4,9.43,2.46,0,1
912,DB City Road,23.219961,77.444073,2157,3,20,7,semi-furnished,0,19828594.3,14468061.77,commercial,True,True,6.34,13.23,5.47,2.59,4.16,3.26,5.16,8.09,3.86,1,0
913,Katara Hills,23.184544,77.461011,3271,3,2,6,semi-furnished,1,29710573.31,29882484.48,residential,True,True,10.6,17.03,9.71,6.87,7.78,6.03,9.19,11.08,3.86,1,0
914,Indrapuri,23.247713,77.475393,1976,2,0,5,semi-furnished,0,12249420.99,12883141.5,residential,True,True,6.95,14.79,6.57,4.12,7.29,7.35,7.21,11.28,2.46,1,0
915,Jahangirabad,23.244526,77.395505,862,3,18,4,semi-furnished,0,2625981.95,2545822.4,budget,False,False,3.11,7.62,2.44,4.11,1.67,3.65,1.11,3.25,3.86,1,0
916,Misrod,23.171979,77.50682,1046,3,3,4,fully-furnished,1,6328758.1,6525342.75,residential,True,False,14.49,21.55,13.7,10.64,12.34,10.79,13.5,15.89,3.86,0,1
917,Raisen Road,23.194515,77.447251,2740,2,1,25,unfurnished,0,36522480.89,35204776.4,premium_residential,False,False,8.98,15.25,8.06,5.39,6.0,4.25,7.46,9.31,3.86,0,0
918,Piplani,23.200564,77.499505,1539,2,9,7,unfurnished,1,6317918.18,6619287.54,budget,False,True,11.75,19.18,11.06,7.99,10.22,9.05,11.08,14.1,3.86,0,0
919,DB City Road,23.237276,77.429953,1056,3,10,23,fully-furnished,1,12116584.64,11654115.49,commercial,False,True,3.95,10.98,3.07,0.78,2.5,2.99,2.89,6.53,3.86,0,1
920,MP Nagar,23.226978,77.43948,2491,1,9,15,semi-furnished,1,23284606.19,23938683.92,commercial,True,True,5.43,12.41,4.57,1.71,3.49,3.03,4.31,7.52,7.37,1,0
921,Anand Nagar,23.282196,77.440218,2514,3,18,6,unfurnished,0,6671679.74,6925695.73,budget,True,False,3.32,10.54,3.75,4.48,6.48,7.9,5.12,9.33,3.86,0,0
922,Shamla Hills,23.235072,77.423778,1634,3,0,14,semi-furnished,1,22605796.21,23336945.07,premium_residential,True,False,3.92,10.58,2.98,1.43,1.83,2.44,2.49,5.89,3.86,1,0
923,Bittan Market,23.248958,77.431578,2060,2,2,21,semi-furnished,1,25361305.65,25683185.59,commercial,True,True,3.0,10.54,2.29,0.87,3.16,4.17,2.72,6.91,3.86,1,0
924,Anand Nagar,23.264071,77.441959,2970,4,3,2,unfurnished,1,14977795.43,14266872.66,budget,True,False,3.18,11.01,3.04,2.53,5.04,6.15,4.12,8.48,3.86,0,0
925,Hoshangabad Road,23.208008,77.460172,1231,4,3,12,fully-furnished,1,8750535.62,8700529.72,commercial,False,False,8.36,15.34,7.53,4.53,6.2,4.94,7.27,10.0,5.96,0,1
926,Shamla Hills,23.238205,77.412706,2571,3,1,5,fully-furnished,1,40137203.94,39950487.56,premium_residential,True,False,3.36,9.44,2.4,2.38,0.9,2.5,1.47,4.79,3.86,0,1
927,Kolar Road,23.170982,77.420757,2342,2,12,3,unfurnished,0,10580854.9,10079081.53,budget,True,True,10.84,15.47,9.88,8.01,7.03,5.01,8.83,8.84,1.23,0,0
928,Hoshangabad Road,23.2074,77.463031,1995,3,12,13,fully-furnished,1,17710209.35,18069312.73,commercial,True,False,8.59,15.62,7.77,4.75,6.49,5.24,7.54,10.3,5.96,0,1
929,Jahangirabad,23.261977,77.397019,2286,3,16,4,unfurnished,0,5958681.57,5704269.88,budget,False,True,1.63,6.72,1.61,4.53,3.34,5.38,1.61,4.5,3.86,0,0
930,MP Nagar,23.240503,77.432904,1462,4,1,25,fully-furnished,1,17499384.53,17013923.38,commercial,True,True,3.81,11.07,2.99,0.32,2.88,3.45,3.02,6.87,7.37,0,1
931,Nehru Nagar,23.23743,77.446862,1503,3,19,3,semi-furnished,0,6961929.79,7074969.95,residential,True,True,5.01,12.5,4.3,1.26,4.21,4.26,4.48,8.26,3.86,1,0
932,Indrapuri,23.257531,77.471181,1805,2,3,0,semi-furnished,0,10853272.55,10661308.36,residential,True,False,6.25,14.08,6.0,4.03,7.2,7.58,6.83,11.07,2.46,1,0
933,Danish Kunj,23.209699,77.447577,2515,3,12,3,semi-furnished,1,17845913.77,18158044.24,commercial,False,True,7.5,14.19,6.61,3.78,4.98,3.64,6.19,8.71,3.86,1,0
934,Arera Colony,23.223216,77.432499,1948,4,20,19,semi-furnished,1,21857653.26,21306322.86,premium_residential,True,False,5.46,12.06,4.54,2.1,2.92,2.2,4.04,6.86,10.0,1,0
935,Danish Kunj,23.215574,77.451823,977,4,11,9,unfurnished,0,8050498.39,7839965.45,commercial,True,True,7.18,14.16,6.34,3.36,5.07,4.01,6.08,8.96,3.86,0,0
936,Danish Kunj,23.212251,77.455382,2234,3,16,16,fully-furnished,0,18847510.08,18010244.45,commercial,True,True,7.69,14.67,6.86,3.87,5.55,4.39,6.6,9.4,3.86,0,1
937,Anand Nagar,23.278312,77.451853,1601,4,15,6,unfurnished,0,5552049.02,5387324.13,budget,False,False,4.29,11.75,4.5,4.35,6.87,8.02,5.77,10.1,3.86,0,0
938,Bawadia Kalan,23.208191,77.449683,3464,3,3,4,semi-furnished,1,30076187.99,30388728.46,premium_residential,True,False,7.75,14.46,6.87,4.01,5.25,3.88,6.46,8.96,3.86,1,0
939,Misrod,23.162631,77.512109,3213,2,3,5,fully-furnished,1,23090611.22,23175079.23,residential,True,True,15.62,22.61,14.83,11.77,13.37,11.76,14.58,16.83,3.86,0,1
940,Bawadia Kalan,23.201463,77.451442,2367,1,6,12,fully-furnished,1,27328426.66,27102351.21,premium_residential,True,False,8.49,15.07,7.6,4.77,5.82,4.27,7.13,9.38,3.86,0,1
941,Shahpura,23.19693,77.430917,3015,4,3,1,unfurnished,0,24107517.66,24707629.76,residential,True,True,8.18,13.86,7.22,5.01,4.74,2.79,6.39,7.72,4.74,0,0
942,Govindpura,23.258687,77.475349,903,2,0,1,unfurnished,0,5988298.57,6122392.91,residential,True,False,6.64,14.47,6.42,4.47,7.65,8.0,7.27,11.52,3.86,0,0
943,Bawadia Kalan,23.208612,77.450524,2238,2,4,12,unfurnished,1,19846833.44,19411547.37,premium_residential,False,True,7.75,14.5,6.88,4.0,5.3,3.96,6.49,9.03,3.86,0,0
944,Raisen Road,23.186659,77.446231,1014,2,17,20,fully-furnished,0,9780118.39,9901918.69,premium_residential,True,True,9.74,15.77,8.81,6.22,6.58,4.7,8.13,9.65,3.86,0,1
945,Shamla Hills,23.235459,77.419798,1749,2,19,18,semi-furnished,1,20880428.49,20620451.42,premium_residential,True,False,3.76,10.21,2.81,1.77,1.44,2.32,2.16,5.48,3.86,1,0
946,DB City Road,23.223499,77.429679,1092,1,5,6,fully-furnished,1,8711180.74,8855603.38,commercial,True,False,5.33,11.81,4.39,2.14,2.64,1.95,3.82,6.57,3.86,0,1
947,Raisen Road,23.184187,77.449533,2394,2,1,7,fully-furnished,1,32906762.85,31346651.84,premium_residential,True,True,10.12,16.21,9.2,6.56,7.01,5.14,8.54,10.08,3.86,0,1
948,Piplani,23.200635,77.483541,926,5,0,2,unfurnished,1,3388746.54,3295334.18,budget,False,False,10.54,17.78,9.79,6.71,8.71,7.45,9.68,12.52,3.86,0,0
949,Bittan Market,23.24724,77.431382,2549,4,3,11,fully-furnished,1,24842189.13,25867529.4,commercial,False,False,3.13,10.6,2.38,0.72,3.04,4.0,2.71,6.85,3.86,0,1
950,Bittan Market,23.252394,77.432599,1784,3,6,4,unfurnished,1,14001346.98,14198359.45,commercial,True,True,2.82,10.49,2.21,1.19,3.47,4.56,2.84,7.12,3.86,0,0
951,Bawadia Kalan,23.207387,77.459514,2857,2,2,19,fully-furnished,1,38038419.53,36819387.04,premium_residential,True,False,8.38,15.33,7.54,4.55,6.17,4.89,7.26,9.95,3.86,0,1
952,Misrod,23.172538,77.51618,2472,3,10,0,fully-furnished,0,15399621.26,15848518.32,residential,True,False,15.11,22.29,14.35,11.28,13.12,11.63,14.21,16.74,3.86,0,1
953,Shahpura,23.201848,77.419213,2811,1,2,1,unfurnished,1,21856092.33,22969931.82,residential,True,True,7.43,12.65,6.46,4.75,3.71,1.67,5.46,6.42,4.74,0,0
954,Arera Colony,23.22182,77.425656,2261,1,2,6,fully-furnished,1,28690761.96,29026279.83,premium_residential,True,True,5.37,11.6,4.42,2.46,2.36,1.5,3.71,6.2,10.0,0,1
955,Nehru Nagar,23.242174,77.446292,1077,4,14,0,fully-furnished,1,6959042.57,6693587.38,residential,True,False,4.62,12.22,3.97,1.09,4.25,4.53,4.3,8.25,3.86,0,1
956,Jahangirabad,23.261583,77.397691,2655,2,7,4,unfurnished,0,10097836.28,10282711.22,budget,True,False,1.59,6.8,1.54,4.44,3.28,5.32,1.54,4.52,3.86,0,0
957,Anand Nagar,23.26992,77.44356,1376,4,14,1,semi-furnished,0,4263220.75,4270033.21,budget,False,False,3.3,11.03,3.36,3.2,5.61,6.8,4.55,8.91,3.86,1,0
958,Katara Hills,23.193554,77.460692,2600,4,13,1,unfurnished,0,22204164.25,16708200.87,residential,True,False,9.72,16.35,8.84,5.95,7.1,5.5,8.41,10.6,3.86,0,0
959,Shahpura,23.20504,77.42111,1610,3,3,0,semi-furnished,1,9535316.18,9905897.83,residential,True,False,7.1,12.52,6.14,4.35,3.46,1.46,5.18,6.4,4.74,1,0
960,Bawadia Kalan,23.21182,77.448325,1286,3,16,18,fully-furnished,1,14104138.17,13748151.24,premium_residential,True,False,7.33,14.11,6.46,3.59,4.93,3.68,6.08,8.71,3.86,0,1
961,Nehru Nagar,23.237377,77.448606,3439,2,3,3,unfurnished,1,37139144.7,26579406.9,residential,False,False,5.14,12.66,4.45,1.43,4.39,4.4,4.66,8.44,3.86,0,0
962,Hoshangabad Road,23.224131,77.457496,1881,2,3,20,fully-furnished,1,21785563.82,21413475.07,commercial,True,False,6.82,14.15,6.07,2.99,5.36,4.69,6.06,9.38,5.96,0,1
963,Ayodhya Bypass,23.276352,77.460492,3169,3,10,0,unfurnished,0,10056312.02,10541385.37,developing,True,True,5.11,12.65,5.23,4.58,7.36,8.32,6.41,10.77,0.0,0,0
964,Anand Nagar,23.275445,77.451879,1414,3,2,7,unfurnished,1,5776408.69,5799050.79,budget,True,False,4.22,11.79,4.37,4.06,6.64,7.75,5.6,9.94,3.86,0,0
965,Bawadia Kalan,23.200694,77.454097,3309,2,12,22,fully-furnished,0,41574446.59,40111663.46,premium_residential,True,False,8.69,15.33,7.81,4.95,6.09,4.56,7.37,9.67,3.86,0,1
966,Nehru Nagar,23.231676,77.443331,1674,1,8,0,unfurnished,1,9696226.61,9707372.27,residential,False,True,5.23,12.48,4.43,1.39,3.82,3.61,4.39,7.89,3.86,0,0
967,Bairagarh,23.271119,77.345002,1862,3,2,5,unfurnished,1,7609413.5,7414958.61,budget,True,False,6.79,1.97,7.03,9.82,7.54,9.26,6.59,4.76,0.7,0,0
968,Shahpura,23.207482,77.424338,2645,2,6,8,unfurnished,1,20918640.28,20556037.97,residential,True,False,6.89,12.56,5.93,3.99,3.39,1.5,5.05,6.57,4.74,0,0
969,Danish Kunj,23.218064,77.449708,3074,4,11,8,fully-furnished,1,28223546.39,28298761.3,commercial,False,False,6.83,13.83,5.99,3.02,4.77,3.81,5.74,8.69,3.86,0,1
970,Raisen Road,23.189976,77.436806,2074,4,12,13,semi-furnished,1,20140213.11,20778241.35,premium_residential,False,True,9.08,14.84,8.13,5.76,5.71,3.77,7.34,8.64,3.86,1,0
971,Indrapuri,23.242141,77.46518,2120,2,19,4,semi-furnished,0,8144206.58,8561455.44,residential,True,False,6.24,14.01,5.73,3.03,6.14,6.13,6.21,10.17,2.46,1,0
972,Danish Kunj,23.215283,77.444852,2559,4,9,19,unfurnished,1,27694666.72,27886524.93,commercial,True,False,6.82,13.6,5.94,3.11,4.43,3.3,5.56,8.27,3.86,0,0
973,Shamla Hills,23.237417,77.409304,3049,4,11,14,fully-furnished,1,42976831.19,45064234.82,premium_residential,False,False,3.45,9.21,2.51,2.74,0.59,2.44,1.4,4.43,3.86,0,1
974,Nehru Nagar,23.234167,77.442743,2561,2,6,2,semi-furnished,1,13488394.65,13994892.69,residential,False,False,4.98,12.29,4.2,1.13,3.76,3.71,4.21,7.82,3.86,1,0
975,Ayodhya Bypass,23.276909,77.467918,2464,2,5,0,unfurnished,0,7567251.43,7501964.92,developing,False,False,5.87,13.4,5.97,5.09,7.99,8.84,7.12,11.48,0.0,0,0
976,Jahangirabad,23.25077,77.394927,1795,3,17,2,unfurnished,0,5979249.31,6083376.62,budget,True,True,2.58,7.15,2.07,4.27,2.27,4.29,1.04,3.54,3.86,0,0
977,Ayodhya Bypass,23.262541,77.459906,1232,3,3,1,semi-furnished,0,5397725.08,5674403.48,developing,False,True,5.02,12.84,4.85,3.37,6.41,7.1,5.8,10.13,0.0,1,0
978,MP Nagar,23.233664,77.442785,831,1,18,1,fully-furnished,0,6169264.09,6393592.82,commercial,True,True,5.03,12.32,4.24,1.18,3.77,3.68,4.24,7.83,7.37,0,1
979,Kolar Road,23.18133,77.41999,1744,2,2,7,unfurnished,1,12911513.16,13545986.85,budget,True,True,9.69,14.48,8.73,6.91,5.9,3.87,7.69,7.93,1.23,0,0
980,Kolar Road,23.169451,77.416616,2912,4,1,0,unfurnished,1,15368719.68,15464912.15,budget,False,False,10.98,15.38,10.03,8.27,7.12,5.13,8.93,8.71,1.23,0,0
981,Govindpura,23.260001,77.481097,3439,1,15,9,unfurnished,0,33641221.92,25141834.01,residential,False,False,7.2,15.01,7.01,5.06,8.25,8.56,7.87,12.13,3.86,0,0
982,Govindpura,23.271938,77.469703,3371,2,7,0,fully-furnished,0,20363918.64,19926528.05,residential,False,False,5.99,13.65,5.99,4.81,7.82,8.55,7.08,11.43,3.86,0,1
983,Katara Hills,23.195405,77.448006,1234,3,9,8,semi-furnished,0,8008703.35,8112242.91,residential,True,False,8.92,15.24,8.01,5.31,5.99,4.26,7.43,9.34,3.86,1,0
984,Ayodhya Bypass,23.270319,77.471141,1715,3,7,0,fully-furnished,1,6350547.23,6102800.85,developing,False,True,6.13,13.81,6.1,4.8,7.84,8.52,7.15,11.5,0.0,0,1
985,Katara Hills,23.183015,77.456534,3442,5,9,5,unfurnished,0,21782879.7,21651817.78,residential,True,False,10.54,16.81,9.63,6.87,7.58,5.77,9.05,10.76,3.86,0,0
986,Jahangirabad,23.256646,77.393306,1348,2,13,1,semi-furnished,0,4975135.16,4761856.53,budget,True,True,2.26,6.66,2.01,4.62,2.92,4.96,1.44,3.81,3.86,1,0
987,Raisen Road,23.18252,77.441324,817,4,0,13,fully-furnished,1,11280237.63,10997420.67,premium_residential,True,True,10.01,15.76,9.06,6.61,6.66,4.7,8.29,9.49,3.86,0,1
988,Hoshangabad Road,23.206858,77.464867,3043,2,0,23,unfurnished,1,31783514.28,32186800.83,commercial,True,False,8.76,15.81,7.94,4.91,6.68,5.44,7.73,10.49,5.96,0,0
989,Hoshangabad Road,23.215521,77.464255,1756,3,10,25,unfurnished,0,13140773.39,13492295.2,commercial,True,False,7.99,15.23,7.22,4.15,6.27,5.29,7.13,10.21,5.96,0,0
990,MP Nagar,23.229897,77.442691,1614,3,13,9,semi-furnished,0,14834797.05,15334879.47,commercial,True,False,5.35,12.52,4.53,1.52,3.77,3.46,4.42,7.83,7.37,1,0
991,Bawadia Kalan,23.205055,77.443729,2956,3,11,13,fully-furnished,0,31734501.08,31890075.82,premium_residential,True,False,7.77,14.2,6.86,4.18,4.95,3.39,6.31,8.5,3.86,0,1
992,Shamla Hills,23.239761,77.414138,1677,4,15,10,semi-furnished,0,17623530.7,18280352.12,premium_residential,True,False,3.2,9.47,2.24,2.21,1.12,2.68,1.42,4.95,3.86,1,0
993,Jahangirabad,23.245892,77.395254,938,3,20,10,unfurnished,0,3246022.07,3145632.78,budget,False,True,2.99,7.5,2.36,4.15,1.8,3.8,1.07,3.29,3.86,0,0
